Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spending,Has_child,Living_With,Children
Graduate,Married,27244.0,With_Kid,Without_Teen,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,101,1,Partner,1
Graduate,Married,48752.0,With_Kid,With_Teen,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,316,1,Partner,2
Graduate,Married,71434.0,Without_Kid,With_Teen,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,1400,1,Partner,1
Graduate,Single,90842.0,Without_Kid,Without_Teen,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,1424,0,Single,0
Postgraduate,Married,88097.0,With_Kid,Without_Teen,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,844,1,Partner,1
Graduate,Married,51948.0,Without_Kid,With_Teen,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,311,1,Partner,1
Graduate,Together,71853.0,Without_Kid,Without_Teen,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,1149,0,Partner,0
Postgraduate,Married,35876.0,Without_Kid,Without_Teen,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,129,0,Partner,0
Graduate,Widow,40049.0,Without_Kid,With_Teen,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,32,1,Single,1
Graduate,Single,39660.0,With_Kid,Without_Teen,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,299,1,Single,1
Graduate,Together,50127.0,Without_Kid,With_Teen,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,320,1,Partner,1
Postgraduate,Married,43263.0,Without_Kid,With_Teen,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,441,1,Partner,1
Postgraduate,Married,62845.0,With_Kid,With_Teen,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,1178,1,Partner,2
Graduate,Married,18929.0,Without_Kid,Without_Teen,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,85,0,Partner,0
Undergraduate,Single,24367.0,With_Kid,Without_Teen,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,24,1,Single,1
Graduate,Single,33249.0,With_Kid,Without_Teen,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,112,1,Single,1
Undergraduate,Married,26887.0,Without_Kid,With_Teen,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,30,1,Partner,1
Postgraduate,Married,50150.0,Without_Kid,Without_Teen,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,410,0,Partner,0
Graduate,Together,62061.0,Without_Kid,With_Teen,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,800,1,Partner,1
Postgraduate,Divorced,85696.0,Without_Kid,Without_Teen,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,1313,0,Single,0
Postgraduate,Together,76542.0,Without_Kid,Without_Teen,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,1483,0,Partner,0
Graduate,Single,70515.0,Without_Kid,Without_Teen,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,1258,0,Single,0
Graduate,Together,18227.0,With_Kid,Without_Teen,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,28,1,Partner,1
Graduate,Married,69139.0,Without_Kid,With_Teen,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,227,1,Partner,1
Graduate,Married,69109.0,Without_Kid,Without_Teen,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,1555,0,Partner,0
Graduate,Single,69627.0,Without_Kid,With_Teen,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,861,1,Single,1
Graduate,Married,38136.0,With_Kid,Without_Teen,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,103,1,Partner,1
Postgraduate,Single,62159.0,Without_Kid,Without_Teen,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,634,0,Single,0
Graduate,Single,80695.0,Without_Kid,Without_Teen,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,1918,0,Single,0
Postgraduate,Single,33316.0,With_Kid,With_Teen,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,131,1,Single,2
Graduate,Together,58554.0,With_Kid,With_Teen,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,586,1,Partner,2
Undergraduate,Married,17256.0,With_Kid,Without_Teen,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,62,1,Partner,1
Graduate,Divorced,53034.0,With_Kid,With_Teen,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,447,1,Single,2
Undergraduate,Together,52203.0,Without_Kid,Without_Teen,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,939,0,Partner,0
Undergraduate,Divorced,59601.0,Without_Kid,With_Teen,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,797,1,Single,1
Postgraduate,Single,75154.0,Without_Kid,With_Teen,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,1143,1,Single,1
Graduate,Single,47025.0,Without_Kid,With_Teen,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,415,1,Single,1
Graduate,Married,37971.0,With_Kid,Without_Teen,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,30,1,Partner,1
Postgraduate,Divorced,41335.0,With_Kid,Without_Teen,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,187,1,Single,1
Graduate,Married,67267.0,Without_Kid,With_Teen,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,251,1,Partner,1
Graduate,Single,57338.0,Without_Kid,With_Teen,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,237,1,Single,1
Undergraduate,Together,50523.0,With_Kid,With_Teen,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,91,1,Partner,2
Postgraduate,Single,35791.0,With_Kid,With_Teen,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,35,1,Single,3
Postgraduate,Divorced,50611.0,Without_Kid,With_Teen,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,493,1,Single,1
Postgraduate,Married,56242.0,Without_Kid,With_Teen,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,971,1,Partner,1
Graduate,Single,48904.0,Without_Kid,With_Teen,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,371,1,Single,1
Graduate,Single,56243.0,With_Kid,With_Teen,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,396,1,Single,3
Graduate,Married,21355.0,With_Kid,Without_Teen,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,68,1,Partner,1
Postgraduate,Together,57420.0,Without_Kid,With_Teen,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,322,1,Partner,1
Postgraduate,Divorced,46390.0,Without_Kid,With_Teen,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,222,1,Single,1
Undergraduate,Together,54342.0,With_Kid,With_Teen,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,177,1,Partner,2
Graduate,Married,20895.0,With_Kid,Without_Teen,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,45,1,Partner,1
Graduate,Married,92344.0,Without_Kid,Without_Teen,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,1899,0,Partner,0
Undergraduate,Together,26907.0,With_Kid,With_Teen,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,22,1,Partner,2
Graduate,Together,44964.0,With_Kid,With_Teen,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,41,1,Partner,2
Graduate,Together,75507.0,Without_Kid,Without_Teen,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,1440,0,Partner,0
Postgraduate,Married,53761.0,With_Kid,With_Teen,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,325,1,Partner,2
Graduate,Together,22682.0,With_Kid,Without_Teen,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,95,1,Partner,1
Postgraduate,Together,38887.0,With_Kid,Without_Teen,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,42,1,Partner,1
Undergraduate,Single,41658.0,With_Kid,With_Teen,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,72,1,Single,2
Postgraduate,Married,29791.0,With_Kid,Without_Teen,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,20,1,Partner,1
Postgraduate,Married,63915.0,Without_Kid,With_Teen,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,789,1,Partner,2
Graduate,Divorced,39996.0,With_Kid,With_Teen,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,15,1,Single,2
Graduate,Divorced,26759.0,With_Kid,Without_Teen,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,59,1,Single,1
Postgraduate,Divorced,63841.0,Without_Kid,With_Teen,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,908,1,Single,1
Postgraduate,Married,51039.0,With_Kid,With_Teen,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,417,1,Partner,2
Graduate,Married,60544.0,With_Kid,With_Teen,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,289,1,Partner,2
Graduate,Married,65685.0,Without_Kid,With_Teen,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,769,1,Partner,1
Graduate,Married,37716.0,Without_Kid,With_Teen,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,188,1,Partner,1
Graduate,Single,36864.0,Without_Kid,With_Teen,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,354,1,Single,1
Postgraduate,Married,44511.0,With_Kid,Without_Teen,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,727,1,Partner,1
Postgraduate,Married,36947.0,With_Kid,With_Teen,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,146,1,Partner,2
Postgraduate,Together,47352.0,Without_Kid,With_Teen,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,319,1,Partner,1
Postgraduate,Married,67087.0,Without_Kid,With_Teen,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,794,1,Partner,1
Graduate,Married,57045.0,Without_Kid,With_Teen,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,454,1,Partner,1
Postgraduate,Divorced,36957.0,With_Kid,With_Teen,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,152,1,Single,2
Postgraduate,Married,69389.0,Without_Kid,With_Teen,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,797,1,Partner,1
Graduate,Married,80134.0,With_Kid,Without_Teen,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1690,1,Partner,1
Postgraduate,Married,43142.0,With_Kid,With_Teen,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,56,20,1,Partner,2
Graduate,Married,80589.0,Without_Kid,Without_Teen,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,81,1428,0,Partner,0
Graduate,Single,34412.0,With_Kid,Without_Teen,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,35,209,1,Single,1
Graduate,Single,57537.0,With_Kid,Without_Teen,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,46,545,1,Single,1
Undergraduate,Together,22634.0,Without_Kid,Without_Teen,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59,96,0,Partner,0
Graduate,Together,51315.0,Without_Kid,Without_Teen,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,77,222,0,Partner,0
Graduate,Married,36026.0,With_Kid,With_Teen,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,53,61,1,Partner,3
Graduate,Married,24639.0,With_Kid,With_Teen,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,52,44,1,Partner,2
Postgraduate,Together,34578.0,With_Kid,With_Teen,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,8,1,Partner,3
Undergraduate,Single,65704.0,Without_Kid,Without_Teen,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,53,817,0,Single,0
Graduate,Single,63810.0,Without_Kid,With_Teen,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,1371,1,Single,1
Postgraduate,Together,54132.0,Without_Kid,With_Teen,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,56,42,1,Partner,1
Graduate,Married,18690.0,Without_Kid,Without_Teen,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,60,0,Partner,0
Graduate,Married,28164.0,With_Kid,Without_Teen,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,55,78,1,Partner,1
Postgraduate,Married,34596.0,With_Kid,Without_Teen,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,51,23,1,Partner,1
Postgraduate,Married,43269.0,With_Kid,Without_Teen,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,19,1,Partner,1
Undergraduate,Single,38741.0,With_Kid,With_Teen,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,67,61,1,Single,2
Graduate,Single,31907.0,Without_Kid,Without_Teen,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,53,449,0,Single,0
Postgraduate,Married,27100.0,With_Kid,Without_Teen,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,42,37,1,Partner,1
Undergraduate,Divorced,31163.0,With_Kid,Without_Teen,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,38,1,Single,1
Graduate,Married,92533.0,Without_Kid,Without_Teen,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,40,1131,0,Partner,0
Graduate,Single,34853.0,With_Kid,With_Teen,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,52,34,1,Single,2
Graduate,Divorced,70844.0,With_Kid,With_Teen,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,58,294,1,Single,2
Undergraduate,Married,31086.0,With_Kid,With_Teen,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,46,48,1,Partner,2
Graduate,Married,60544.0,With_Kid,With_Teen,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,289,1,Partner,2
Undergraduate,Together,20491.0,Without_Kid,Without_Teen,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,39,30,0,Partner,0
Graduate,Married,42523.0,Without_Kid,Without_Teen,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,61,125,0,Partner,0
Graduate,Married,39922.0,With_Kid,Without_Teen,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,156,1,Partner,1
Graduate,Together,33402.0,With_Kid,With_Teen,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,73,70,1,Partner,2
Postgraduate,Married,36408.0,With_Kid,With_Teen,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,76,22,1,Partner,2
Graduate,Together,21645.0,With_Kid,Without_Teen,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,46,65,1,Partner,1
Postgraduate,Widow,78427.0,Without_Kid,Without_Teen,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,77,1930,0,Single,0
Graduate,Together,82657.0,Without_Kid,Without_Teen,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,79,2283,0,Partner,0
Graduate,Married,51876.0,Without_Kid,Without_Teen,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,67,310,0,Partner,0
Undergraduate,Married,78041.0,Without_Kid,Without_Teen,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,54,1319,0,Partner,0
Graduate,Married,52852.0,Without_Kid,With_Teen,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,68,879,1,Partner,1
Postgraduate,Together,70038.0,Without_Kid,Without_Teen,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,1244,0,Partner,0
Undergraduate,Together,69401.0,Without_Kid,With_Teen,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,52,690,1,Partner,1
Graduate,Together,46053.0,With_Kid,Without_Teen,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,53,209,1,Partner,1
Graduate,Married,77343.0,Without_Kid,Without_Teen,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,60,1134,0,Partner,0
Graduate,Single,73892.0,Without_Kid,Without_Teen,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,72,1507,0,Single,0
Postgraduate,Single,40304.0,With_Kid,Without_Teen,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,58,57,1,Single,1
Postgraduate,Together,32727.0,Without_Kid,Without_Teen,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,60,529,0,Partner,0
Graduate,Together,68695.0,Without_Kid,Without_Teen,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,56,1091,0,Partner,0
Graduate,Divorced,43300.0,Without_Kid,With_Teen,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,54,180,1,Single,1
Graduate,Together,26290.0,With_Kid,With_Teen,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,53,77,1,Partner,2
Graduate,Single,93790.0,Without_Kid,Without_Teen,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,55,2349,0,Single,0
Postgraduate,Married,38410.0,Without_Kid,Without_Teen,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,51,534,0,Partner,0
Postgraduate,Widow,64866.0,Without_Kid,With_Teen,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,75,556,1,Single,1
Graduate,Together,57957.0,Without_Kid,With_Teen,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,66,637,1,Partner,1
Postgraduate,Together,46015.0,With_Kid,With_Teen,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,46,1,Partner,2
Graduate,Together,16531.0,With_Kid,Without_Teen,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,47,44,1,Partner,1
Postgraduate,Married,28072.0,With_Kid,Without_Teen,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,39,47,1,Partner,1
Postgraduate,Divorced,49476.0,Without_Kid,With_Teen,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,62,795,1,Single,1
Graduate,Married,50725.0,Without_Kid,With_Teen,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,72,586,1,Partner,1
Graduate,Together,83844.0,Without_Kid,Without_Teen,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,1574,0,Partner,0
Postgraduate,Married,41145.0,With_Kid,With_Teen,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,75,13,1,Partner,2
Graduate,Together,67419.0,Without_Kid,With_Teen,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,55,1471,1,Partner,1
Undergraduate,Married,23162.0,With_Kid,With_Teen,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,55,65,1,Partner,2
Graduate,Married,34380.0,With_Kid,Without_Teen,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,48,175,1,Partner,1
Graduate,Single,34704.0,Without_Kid,With_Teen,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,59,40,1,Single,1
Postgraduate,Married,94871.0,Without_Kid,With_Teen,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,56,1078,1,Partner,2
Graduate,Married,65148.0,Without_Kid,With_Teen,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,67,1115,1,Partner,1
Graduate,Together,39898.0,Without_Kid,With_Teen,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,134,1,Partner,1
Postgraduate,Single,64857.0,Without_Kid,Without_Teen,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,1540,0,Single,0
Postgraduate,Married,59892.0,Without_Kid,With_Teen,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,55,87,1,Partner,1
Postgraduate,Single,41020.0,Without_Kid,Without_Teen,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,38,217,0,Single,0
Postgraduate,Married,57072.0,Without_Kid,With_Teen,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,64,1034,1,Partner,1
Graduate,Single,60474.0,Without_Kid,With_Teen,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,1180,1,Single,1
Graduate,Together,62807.0,Without_Kid,With_Teen,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,819,1,Partner,1
Undergraduate,Together,19414.0,With_Kid,Without_Teen,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,44,32,1,Partner,1
Graduate,Married,19107.0,With_Kid,Without_Teen,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,45,46,1,Partner,1
Undergraduate,Together,75484.0,Without_Kid,With_Teen,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,49,1159,1,Partner,1
Postgraduate,Single,70379.0,Without_Kid,With_Teen,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,49,860,1,Single,1
Postgraduate,Together,79419.0,Without_Kid,Without_Teen,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,55,1631,0,Partner,0
Postgraduate,Together,64014.0,With_Kid,With_Teen,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,79,444,1,Partner,3
Graduate,Married,76998.0,Without_Kid,With_Teen,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,70,1910,1,Partner,1
Postgraduate,Together,49854.0,With_Kid,Without_Teen,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,53,380,1,Partner,1
Postgraduate,Married,60585.0,With_Kid,With_Teen,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,54,736,1,Partner,2
Postgraduate,Divorced,42873.0,With_Kid,With_Teen,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,75,269,1,Single,2
Graduate,Together,87679.0,Without_Kid,Without_Teen,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,37,2524,0,Partner,0
Graduate,Together,57867.0,With_Kid,Without_Teen,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,47,612,1,Partner,1
Graduate,Married,35765.0,With_Kid,Without_Teen,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,35,75,1,Partner,1
Graduate,Married,65492.0,Without_Kid,Without_Teen,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,66,1045,0,Partner,0
Graduate,Divorced,32952.0,With_Kid,Without_Teen,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,48,55,1,Single,1
